ticket_id,customer_id,order_id,ticket_created_at,first_response_at,resolved_at,ticket_channel,ticket_category,ticket_subcategory,priority,ticket_status,assigned_agent_id,csat_score,resolution_type,refund_requested_flag,refund_approved_flag,sla_breached_flag,escalated_flag,issue_summary
TCK000002453,CUST0005336,,,,,chat,Promotion,price discrepancy,low,closed,AGT030,5.0,refund issued,False,False,False,False,Promotion - price discrepancy
TCK000002524,CUST0003478,,,,,email,Technical,mobile app issue,medium,closed,AGT057,5.0,no action required,False,False,False,False,Technical - mobile app issue
TCK000002657,CUST0002968,,,,,chat,Promotion,price discrepancy,medium,closed,AGT045,4.0,refund issued,False,False,False,False,Promotion - price discrepancy
TCK000002572,CUST0003789,,,,,email,Technical,login issue,medium,resolved,AGT014,5.0,coupon granted,False,False,False,False,Technical - login issue
TCK000002661,CUST0003696,,,,,email,Promotion,coupon not working,low,resolved,AGT058,5.0,partial refund,False,False,False,False,Promotion - coupon not working
TCK000002797,CUST0004176,,,,,email,Technical,checkout bug,low,closed,AGT038,5.0,technical fix deployed,False,False,False,False,Technical - checkout bug
TCK000002510,CUST0005482,,,,,phone,Account,marketing preferences,medium,resolved,AGT050,4.0,coupon granted,False,False,False,False,Account - marketing preferences
TCK000002554,CUST0003727,,,,,web_form,Account,password reset,low,resolved,AGT016,4.0,coupon granted,False,False,False,False,Account - password reset
TCK000002702,CUST0004081,,,,,chat,Account,address update,medium,resolved,AGT024,4.0,coupon granted,False,False,True,True,Account - address update
TCK000002781,CUST0000559,,,,,email,Account,loyalty points,medium,resolved,AGT032,4.0,no action required,False,False,True,False,Account - loyalty points
TCK000002568,CUST0003655,,,,,web_form,Account,marketing preferences,low,resolved,AGT044,4.0,partial refund,False,False,False,False,Account - marketing preferences
TCK000002834,CUST0001322,,,,,email,Technical,mobile app issue,high,resolved,AGT045,4.0,refund issued,False,False,False,False,Technical - mobile app issue
TCK000002521,CUST0002537,,,,,chat,Account,marketing preferences,low,resolved,AGT039,4.0,coupon granted,False,False,False,False,Account - marketing preferences
TCK000002709,CUST0000044,,,,,web_form,Promotion,gift card issue,low,closed,AGT022,4.0,refund issued,False,False,False,False,Promotion - gift card issue
TCK000002731,CUST0003480,,,,,chat,Technical,mobile app issue,low,closed,AGT031,4.0,information provided,False,False,False,False,Technical - mobile app issue
TCK000002538,CUST0000382,,,,,web_form,Account,password reset,low,resolved,AGT035,4.0,technical fix deployed,False,False,False,False,Account - password reset
TCK000002467,CUST0002664,,,,,email,Promotion,coupon not working,medium,resolved,AGT041,5.0,no action required,False,False,True,False,Promotion - coupon not working
TCK000002601,CUST0002417,,,,,phone,Account,loyalty points,low,closed,AGT017,3.0,technical fix deployed,False,False,False,True,Account - loyalty points
TCK000002674,CUST0000805,,,,,email,Account,marketing preferences,medium,resolved,AGT026,3.0,coupon granted,False,False,True,False,Account - marketing preferences
TCK000002859,CUST0003667,,,,,phone,Promotion,cashback question,medium,closed,AGT030,2.0,partial refund,False,False,False,False,Promotion - cashback question
TCK000002530,CUST0001643,,,,,web_form,Account,loyalty points,medium,resolved,AGT009,5.0,coupon granted,False,False,True,False,Account - loyalty points
TCK000002526,CUST0003308,,,,,email,Technical,website performance,high,closed,AGT028,4.0,coupon granted,False,False,False,True,Technical - website performance
TCK000002616,CUST0001066,,,,,phone,Account,password reset,low,resolved,AGT036,4.0,partial refund,False,False,False,False,Account - password reset
TCK000002722,CUST0004132,,,,,web_form,Technical,login issue,medium,resolved,AGT011,4.0,account reset,False,False,False,False,Technical - login issue
TCK000000440,CUST0004511,ORD000013515,,,,chat,Technical,website performance,medium,closed,AGT008,3.0,no action required,False,False,True,False,Technical - website performance
TCK000001700,CUST0004630,ORD000013884,,,,email,Product Quality,defective product,high,resolved,AGT043,3.0,coupon granted,False,False,True,True,Product Quality - defective product
TCK000002202,CUST0003004,ORD000008915,,,,email,Delivery,damaged parcel,medium,resolved,AGT052,4.0,partial refund,False,False,True,False,Delivery - damaged parcel
TCK000001350,CUST0001823,ORD000005368,,,,web_form,Refund & Return,exchange request,low,resolved,AGT010,4.0,coupon granted,True,True,False,False,Refund & Return - exchange request
TCK000000798,CUST0000568,ORD000001759,,,,chat,Delivery,damaged parcel,medium,resolved,AGT052,4.0,technical fix deployed,False,False,True,False,Delivery - damaged parcel
TCK000002589,CUST0003995,,,,,chat,Promotion,cashback question,medium,closed,AGT036,4.0,technical fix deployed,False,False,True,False,Promotion - cashback question
TCK000000779,CUST0000854,ORD000002529,,,,email,Payment,duplicate charge,medium,resolved,AGT052,5.0,account reset,True,False,False,False,Payment - duplicate charge
TCK000000271,CUST0004502,ORD000013493,,,,chat,Refund & Return,return label,high,resolved,AGT038,4.0,coupon granted,True,False,False,False,Refund & Return - return label
TCK000002662,CUST0000854,,,,,email,Account,loyalty points,medium,resolved,AGT012,3.0,partial refund,False,False,True,True,Account - loyalty points
TCK000001360,CUST0000101,ORD000000364,,,,chat,Refund & Return,exchange request,medium,resolved,AGT044,5.0,refund issued,False,False,False,False,Refund & Return - exchange request
TCK000002575,CUST0004177,,,,,email,Account,loyalty points,low,resolved,AGT020,4.0,account reset,False,False,False,False,Account - loyalty points
TCK000000712,CUST0005060,ORD000015146,,,,chat,Product Quality,wrong item,medium,resolved,AGT047,5.0,account reset,True,False,False,False,Product Quality - wrong item
TCK000002783,CUST0001973,,,,,email,Technical,website performance,low,resolved,AGT030,5.0,coupon granted,False,False,False,False,Technical - website performance
TCK000002719,CUST0005033,,,,,phone,Account,marketing preferences,low,resolved,AGT039,4.0,no action required,False,False,False,False,Account - marketing preferences
TCK000002543,CUST0004935,,,,,social,Technical,website performance,medium,resolved,AGT023,4.0,coupon granted,False,False,False,False,Technical - website performance
TCK000001922,CUST0005323,ORD000015959,,,,phone,Refund & Return,return label,high,resolved,AGT009,2.0,coupon granted,True,True,True,False,Refund & Return - return label
TCK000002036,CUST0000300,ORD000000964,,,,email,Delivery,late delivery,low,closed,AGT035,4.0,replacement sent,False,False,False,False,Delivery - late delivery
TCK000001981,CUST0002467,ORD000007381,,,,web_form,Technical,checkout bug,medium,resolved,AGT032,5.0,technical fix deployed,False,False,False,False,Technical - checkout bug
TCK000000627,CUST0002102,ORD000006313,,,,web_form,Refund & Return,exchange request,medium,closed,AGT022,3.0,no action required,True,False,True,True,Refund & Return - exchange request
TCK000000283,CUST0001707,ORD000005002,,,,email,Promotion,price discrepancy,medium,resolved,AGT006,5.0,technical fix deployed,False,False,False,False,Promotion - price discrepancy
TCK000000678,CUST0000771,ORD000002317,,,,web_form,Promotion,gift card issue,high,closed,AGT044,5.0,coupon granted,False,False,True,True,Promotion - gift card issue
TCK000000488,CUST0000012,ORD000000034,,,,chat,Technical,website performance,medium,resolved,AGT046,4.0,technical fix deployed,False,False,False,False,Technical - website performance
TCK000002466,CUST0000731,,,,,web_form,Account,marketing preferences,high,resolved,AGT055,5.0,replacement sent,False,False,False,False,Account - marketing preferences
TCK000001629,CUST0003661,ORD000010974,,,,web_form,Refund & Return,refund delay,low,resolved,AGT053,5.0,no action required,True,True,False,False,Refund & Return - refund delay
TCK000001063,CUST0000239,ORD000000780,,,,chat,Delivery,damaged parcel,medium,closed,AGT021,2.0,replacement sent,False,False,True,False,Delivery - damaged parcel
TCK000002604,CUST0000163,,,,,chat,Promotion,price discrepancy,low,resolved,AGT040,4.0,replacement sent,False,False,False,False,Promotion - price discrepancy
TCK000001827,CUST0001077,ORD000003244,,,,email,Account,password reset,high,resolved,AGT017,2.0,partial refund,False,False,True,False,Account - password reset
TCK000001109,CUST0000660,ORD000002005,,,,email,Promotion,coupon not working,medium,resolved,AGT003,3.0,refund issued,False,False,False,False,Promotion - coupon not working
TCK000001695,CUST0000764,ORD000002293,,,,chat,Delivery,tracking issue,medium,resolved,AGT017,4.0,refund issued,False,False,False,False,Delivery - tracking issue
TCK000000537,CUST0001087,ORD000003275,,,,chat,Refund & Return,return label,medium,resolved,AGT009,4.0,information provided,True,True,False,False,Refund & Return - return label
TCK000000953,CUST0000991,ORD000002948,,,,chat,Payment,card declined,low,resolved,AGT033,5.0,technical fix deployed,True,True,False,False,Payment - card declined
TCK000000499,CUST0002037,ORD000006052,,,,phone,Promotion,coupon not working,high,resolved,AGT010,3.0,partial refund,False,False,True,False,Promotion - coupon not working
TCK000001705,CUST0005348,ORD000016055,,,,social,Delivery,damaged parcel,medium,closed,AGT021,4.0,no action required,False,False,False,False,Delivery - damaged parcel
TCK000002573,CUST0004696,,,,,web_form,Technical,website performance,medium,resolved,AGT060,5.0,replacement sent,False,False,False,False,Technical - website performance
TCK000002518,CUST0000098,,,,,email,Technical,mobile app issue,medium,resolved,AGT034,3.0,refund issued,False,False,True,False,Technical - mobile app issue
TCK000002726,CUST0003256,,,,,web_form,Account,password reset,low,resolved,AGT039,5.0,account reset,False,False,False,False,Account - password reset
TCK000002126,CUST0002434,ORD000007315,,,,chat,Promotion,price discrepancy,low,resolved,AGT017,2.0,partial refund,False,False,False,True,Promotion - price discrepancy
TCK000001452,CUST0002498,ORD000007501,,,,chat,Delivery,late delivery,low,resolved,AGT010,5.0,partial refund,False,False,False,False,Delivery - late delivery
TCK000000637,CUST0002228,ORD000006689,,,,chat,Product Quality,size issue,high,resolved,AGT051,4.0,technical fix deployed,False,False,True,False,Product Quality - size issue
TCK000000320,CUST0005245,ORD000015750,,,,chat,Product Quality,defective product,medium,closed,AGT001,4.0,replacement sent,True,False,False,False,Product Quality - defective product
TCK000001719,CUST0004353,ORD000013057,,,,phone,Refund & Return,return label,medium,closed,AGT047,4.0,account reset,False,False,False,False,Refund & Return - return label
TCK000000261,CUST0005239,ORD000015738,,,,chat,Delivery,late delivery,medium,resolved,AGT043,4.0,coupon granted,False,False,False,False,Delivery - late delivery
TCK000000115,CUST0001097,ORD000003308,,,,web_form,Delivery,missing package,medium,closed,AGT008,5.0,technical fix deployed,False,False,False,False,Delivery - missing package
TCK000000787,CUST0000485,ORD000001487,,,,phone,Refund & Return,refund delay,high,resolved,AGT051,4.0,no action required,False,False,False,False,Refund & Return - refund delay
TCK000000315,CUST0000868,ORD000002586,,,,email,Refund & Return,exchange request,medium,resolved,AGT035,2.0,technical fix deployed,False,False,True,False,Refund & Return - exchange request
TCK000002706,CUST0003113,,,,,email,Technical,login issue,low,resolved,AGT051,5.0,partial refund,False,False,False,False,Technical - login issue
TCK000001857,CUST0004747,ORD000014205,,,,web_form,Product Quality,size issue,medium,closed,AGT027,3.0,account reset,True,False,True,False,Product Quality - size issue
TCK000000377,CUST0003449,ORD000010338,,,,web_form,Refund & Return,refund delay,medium,resolved,AGT023,5.0,account reset,True,True,False,False,Refund & Return - refund delay
TCK000001361,CUST0000535,ORD000001642,,,,email,Refund & Return,wrong item returned,medium,resolved,AGT041,4.0,refund issued,True,False,False,False,Refund & Return - wrong item returned
TCK000001060,CUST0005046,ORD000015094,,,,email,Refund & Return,refund delay,high,closed,AGT033,3.0,replacement sent,False,False,True,False,Refund & Return - refund delay
TCK000002414,CUST0000564,ORD000001735,,,,phone,Product Quality,size issue,high,resolved,AGT013,5.0,account reset,True,False,False,False,Product Quality - size issue
TCK000001246,CUST0000834,ORD000002442,,,,email,Refund & Return,wrong item returned,medium,resolved,AGT031,5.0,refund issued,False,False,False,False,Refund & Return - wrong item returned
TCK000000422,CUST0002686,ORD000008026,,,,web_form,Delivery,late delivery,medium,resolved,AGT054,3.0,technical fix deployed,False,False,False,False,Delivery - late delivery
TCK000000431,CUST0003443,ORD000010309,,,,email,Delivery,damaged parcel,medium,resolved,AGT023,3.0,refund issued,False,False,True,False,Delivery - damaged parcel
TCK000000609,CUST0000674,ORD000002056,,,,chat,Payment,duplicate charge,medium,resolved,AGT005,5.0,refund issued,True,True,False,False,Payment - duplicate charge
TCK000002327,CUST0000344,ORD000001063,,,,email,Product Quality,defective product,urgent,closed,AGT060,5.0,technical fix deployed,True,True,False,False,Product Quality - defective product
TCK000002547,CUST0003168,,,,,chat,Promotion,price discrepancy,medium,closed,AGT043,4.0,refund issued,False,False,True,False,Promotion - price discrepancy
TCK000000051,CUST0002234,ORD000006704,,,,social,Delivery,damaged parcel,medium,resolved,AGT013,5.0,replacement sent,False,False,False,False,Delivery - damaged parcel
TCK000000905,CUST0002629,ORD000007829,,,,email,Delivery,missing package,medium,resolved,AGT030,5.0,account reset,False,False,False,False,Delivery - missing package
TCK000000375,CUST0001341,ORD000003998,,,,email,Promotion,price discrepancy,medium,closed,AGT017,4.0,partial refund,False,False,False,False,Promotion - price discrepancy
TCK000002258,CUST0002079,ORD000006230,,,,email,Product Quality,missing accessory,high,resolved,AGT034,5.0,refund issued,True,True,False,False,Product Quality - missing accessory
TCK000002612,CUST0002653,,,,,email,Account,loyalty points,medium,closed,AGT020,5.0,coupon granted,False,False,False,False,Account - loyalty points
TCK000002394,CUST0005446,ORD000016382,,,,chat,Delivery,tracking issue,high,closed,AGT006,5.0,refund issued,False,False,True,False,Delivery - tracking issue
TCK000002867,CUST0003648,,,,,email,Technical,website performance,low,resolved,AGT028,4.0,technical fix deployed,False,False,False,False,Technical - website performance
TCK000002315,CUST0003212,ORD000009577,,,,phone,Delivery,tracking issue,high,resolved,AGT005,3.0,coupon granted,False,False,False,False,Delivery - tracking issue
TCK000002043,CUST0002079,ORD000006229,,,,social,Product Quality,defective product,low,resolved,AGT015,3.0,refund issued,False,False,False,False,Product Quality - defective product
TCK000002291,CUST0000935,ORD000002815,,,,email,Payment,payment confirmation,urgent,resolved,AGT020,3.0,replacement sent,False,False,True,False,Payment - payment confirmation
TCK000001649,CUST0003561,ORD000010697,,,,web_form,Refund & Return,return label,low,resolved,AGT014,5.0,replacement sent,False,False,False,False,Refund & Return - return label
TCK000001786,CUST0004423,ORD000013273,,,,chat,Product Quality,missing accessory,high,resolved,AGT029,5.0,refund issued,True,False,True,False,Product Quality - missing accessory
TCK000002582,CUST0004634,,,,,web_form,Account,password reset,high,resolved,AGT030,3.0,no action required,False,False,True,True,Account - password reset
TCK000002727,CUST0001775,,,,,web_form,Account,loyalty points,medium,closed,AGT008,5.0,refund issued,False,False,False,False,Account - loyalty points
TCK000002048,CUST0003605,ORD000010825,,,,chat,Payment,payment confirmation,medium,resolved,AGT010,2.0,replacement sent,True,True,True,False,Payment - payment confirmation
